llave|pais|cantidad_ciudades|pasajeros|educacion|eventos|negocios|otros|religion|salud|sin_motivo|transito|vacaciones|hub|x1|x2|x3|x4|x5|x6|x7|x8|x9|trm|estaciones|ipc|carnavales|holiday
2019-01|peru|175|13537|19.0|37.0|58.0|53.0|5.0|9.0|11|0.0|140.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3165.188064516129|3.0|2020.0|1.0|2.0
2019-01|peru|175|13537|19.0|37.0|58.0|53.0|5.0|9.0|11|0.0|140.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3165.188064516129|3.0|0.38|1.0|2.0
2019-02|peru|133|18372|16.0|28.0|50.0|36.0|6.0|8.0|16|0.0|112.0|alianzapacifico|0.0|0.0|0.0|0.0|3.0|0.0|16.0|0.0|0.0|3115.8385714285714|3.0|0.57|0.0|0.0
2019-02|peru|133|18372|16.0|28.0|50.0|36.0|6.0|8.0|16|0.0|112.0|alianzapacifico|0.0|0.0|0.0|0.0|3.0|0.0|16.0|0.0|0.0|3115.8385714285714|3.0|0.42|0.0|0.0
2019-03|peru|142|13306|12.0|31.0|55.0|41.0|3.0|6.0|13|0.0|106.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|1.0|0.43|1.0|1.0
2019-03|peru|142|13306|12.0|31.0|55.0|41.0|3.0|6.0|13|0.0|106.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|1.0|0.67|1.0|1.0
2019-04|peru|132|13858|13.0|39.0|48.0|33.0|5.0|7.0|18|0.0|112.0|alianzapacifico|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|3155.765|1.0|0.5|0.0|2.0
2019-04|peru|132|13858|13.0|39.0|48.0|33.0|5.0|7.0|18|0.0|112.0|alianzapacifico|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|3155.765|1.0|0.57|0.0|2.0
2019-05|peru|137|14628|16.0|45.0|56.0|35.0|3.0|7.0|12|0.0|106.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|3304.4945161290325|1.0|0.31|1.0|1.0
2019-05|peru|137|14628|16.0|45.0|56.0|35.0|3.0|7.0|12|0.0|106.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|3304.4945161290325|1.0|0.16|1.0|1.0
2019-06|peru|131|11593|16.0|36.0|47.0|36.0|3.0|8.0|13|0.0|104.0|alianzapacifico|64.0|0.0|0.0|0.0|1.0|0.0|23.0|1.0|6.0|3260.517|0.0|0.27|2.0|2.0
2019-06|peru|131|11593|16.0|36.0|47.0|36.0|3.0|8.0|13|0.0|104.0|alianzapacifico|64.0|0.0|0.0|0.0|1.0|0.0|23.0|1.0|6.0|3260.517|0.0|-0.32|2.0|2.0
2019-07|peru|134|16652|19.0|39.0|52.0|27.0|6.0|11.0|13|0.0|113.0|alianzapacifico|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|3206.6003225806453|0.0|0.22|1.0|1.0
2019-07|peru|134|16652|19.0|39.0|52.0|27.0|6.0|11.0|13|0.0|113.0|alianzapacifico|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|3206.6003225806453|0.0|-0.38|1.0|1.0
2019-08|peru|152|17467|18.0|49.0|53.0|31.0|5.0|8.0|15|0.0|117.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|3410.7290322580648|0.0|0.09|1.0|2.0
2019-08|peru|152|17467|18.0|49.0|53.0|31.0|5.0|8.0|15|0.0|117.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|3410.7290322580648|0.0|0.0|1.0|2.0
2019-09|peru|142|14734|14.0|48.0|59.0|28.0|4.0|7.0|14|0.0|108.0|alianzapacifico|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3399.4570000000003|2.0|0.23|0.0|0.0
2019-09|peru|142|14734|14.0|48.0|59.0|28.0|4.0|7.0|14|0.0|108.0|alianzapacifico|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3399.4570000000003|2.0|-0.01|0.0|0.0
2019-10|peru|143|18383|15.0|42.0|56.0|30.0|2.0|8.0|14|0.0|110.0|alianzapacifico|33.0|0.0|0.0|0.0|3.0|0.0|2.0|0.0|6.0|3433.311612903226|2.0|0.16|0.0|1.0
2019-10|peru|143|18383|15.0|42.0|56.0|30.0|2.0|8.0|14|0.0|110.0|alianzapacifico|33.0|0.0|0.0|0.0|3.0|0.0|2.0|0.0|6.0|3433.311612903226|2.0|0.32|0.0|1.0
2019-11|peru|152|13753|9.0|35.0|59.0|29.0|3.0|13.0|12|0.0|120.0|alianzapacifico|0.0|0.0|13.0|0.0|5.0|0.0|1.0|1.0|1.0|3401.473|2.0|0.1|0.0|2.0
2019-11|peru|152|13753|9.0|35.0|59.0|29.0|3.0|13.0|12|0.0|120.0|alianzapacifico|0.0|0.0|13.0|0.0|5.0|0.0|1.0|1.0|1.0|3401.473|2.0|-0.06|0.0|2.0
2019-12|peru|182|14381|20.0|0.0|55.0|54.0|4.0|6.0|3|15.0|158.0|alianzapacifico|4.0|0.0|1.0|0.0|0.0|3.0|0.0|12.0|0.0|3378.0506451612905|3.0|0.26|1.0|1.0
2019-12|peru|182|14381|20.0|0.0|55.0|54.0|4.0|6.0|3|15.0|158.0|alianzapacifico|4.0|0.0|1.0|0.0|0.0|3.0|0.0|12.0|0.0|3378.0506451612905|3.0|-0.15|1.0|1.0
2020-01|peru|177|14676|29.0|0.0|73.0|59.0|7.0|6.0|0|17.0|133.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3311.1893548387097|3.0|0.0|0.0|0.0
2020-02|peru|154|19635|25.0|0.0|64.0|45.0|5.0|6.0|0|16.0|126.0|alianzapacifico|0.0|0.0|35.0|1.0|7.0|2.0|22.0|0.0|3.0|3411.0527586206895|3.0|0.0|0.0|0.0
2020-03|peru|101|7727|11.0|0.0|40.0|29.0|2.0|4.0|0|11.0|82.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3877.048387096774|1.0|0.0|0.0|0.0
2020-04|peru|5|42|0.0|0.0|1.0|5.0|0.0|0.0|0|0.0|1.0|alianzapacifico|13.0|0.0|37.0|0.0|0.0|0.0|0.0|0.0|1.0|3977.3933333333334|1.0|0.0|0.0|0.0
2020-05|peru|5|70|0.0|0.0|1.0|4.0|0.0|0.0|0|0.0|1.0|alianzapacifico|1.0|0.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|1.0|0.0|0.0|0.0
2020-06|peru|8|135|1.0|0.0|4.0|7.0|0.0|0.0|0|0.0|1.0|alianzapacifico|6.0|0.0|17.0|0.0|0.0|0.0|0.0|6.0|7.0|3701.6043333333337|0.0|0.0|0.0|0.0
2020-07|peru|5|98|1.0|0.0|2.0|4.0|0.0|0.0|0|1.0|0.0|alianzapacifico|0.0|0.0|39.0|1.0|1.0|0.0|1.0|0.0|1.0|3657.8667741935483|0.0|0.0|0.0|0.0
2020-08|peru|5|69|1.0|0.0|2.0|3.0|0.0|0.0|0|2.0|1.0|alianzapacifico|0.0|1.0|83.0|0.0|0.0|0.0|23.0|13.0|0.0|3783.025806451613|0.0|0.0|0.0|0.0
2020-09|peru|12|103|0.0|0.0|1.0|7.0|0.0|1.0|0|1.0|9.0|alianzapacifico|6.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|4.0|3750.2153333333335|2.0|0.0|0.0|0.0
2020-10|peru|58|925|4.0|0.0|16.0|15.0|1.0|3.0|0|5.0|46.0|alianzapacifico|0.0|0.0|75.0|0.0|0.0|0.0|20.0|0.0|4.0|3833.7883870967744|2.0|0.0|0.0|0.0
2020-11|peru|114|1881|12.0|0.0|30.0|27.0|2.0|6.0|0|6.0|94.0|alianzapacifico|0.0|0.0|11.0|0.0|0.0|0.0|3.0|1.0|4.0|3685.6266666666666|2.0|0.0|0.0|0.0
2020-12|peru|143|2737|6.0|0.0|30.0|31.0|1.0|4.0|0|11.0|129.0|alianzapacifico|0.0|0.0|4.0|38.0|0.0|0.0|0.0|0.0|6.0|3466.1270967741934|3.0|0.0|0.0|0.0
2021-01|peru|129|2504|13.0|0.0|37.0|34.0|4.0|5.0|0|5.0|103.0|alianzapacifico|0.0|0.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|3491.3216129032257|3.0|0.73|0.0|2.0
2021-02|peru|103|1826|4.0|0.0|23.0|18.0|1.0|3.0|0|10.0|91.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3554.5042857142857|3.0|0.41|0.0|0.0
2021-03|peru|122|2545|8.0|0.0|25.0|30.0|2.0|4.0|0|10.0|106.0|alianzapacifico|0.0|0.0|29.0|0.0|0.0|0.0|5.0|0.0|0.0|3612.7683870967744|1.0|0.64|0.0|1.0
2021-04|peru|106|2714|6.0|0.0|37.0|28.0|2.0|7.0|0|11.0|81.0|alianzapacifico|0.0|0.0|0.0|0.0|0.0|0.0|19.0|2.0|0.0|3650.776|1.0|0.51|0.0|2.0
2021-05|peru|112|3531|9.0|0.0|34.0|33.0|2.0|5.0|0|15.0|90.0|alianzapacifico|5.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|3735.6661290322577|1.0|0.59|0.0|2.0
2021-06|peru|132|3474|4.0|0.0|34.0|31.0|2.0|4.0|0|20.0|111.0|alianzapacifico|0.0|0.0|12.0|0.0|0.0|1.0|0.0|1.0|3.0|3685.0426666666667|0.0|1.0|3.0|2.0
2021-07|peru|158|5907|12.0|0.0|42.0|43.0|4.0|6.0|0|22.0|130.0|alianzapacifico|0.0|0.0|2.0|0.0|0.0|0.0|11.0|0.0|0.0|3829.418064516129|0.0|-0.05|2.0|2.0
2021-08|peru|152|6947|20.0|0.0|45.0|37.0|4.0|6.0|0|19.0|127.0|alianzapacifico|0.0|0.0|7.0|1.0|0.0|0.0|0.0|11.0|1.0|3881.183548387097|0.0|0.32|1.0|2.0
2021-09|peru|170|6849|16.0|0.0|42.0|51.0|3.0|5.0|0|23.0|142.0|alianzapacifico|0.0|0.0|2.0|2.0|9.0|0.0|9.0|0.0|0.0|3821.5376666666666|2.0|0.45|0.0|0.0
2021-10|peru|149|8126|16.0|0.0|50.0|47.0|3.0|5.0|0|25.0|126.0|alianzapacifico|0.0|0.0|19.0|0.0|2.0|0.0|0.0|0.0|3.0|3773.3841935483874|2.0|0.38|1.0|1.0
2021-11|peru|182|10855|15.0|0.0|55.0|61.0|4.0|5.0|0|27.0|144.0|alianzapacifico|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|3902.901|2.0|0.01|0.0|2.0
2021-12|peru|217|11863|10.0|0.0|42.0|54.0|4.0|5.0|0|28.0|198.0|alianzapacifico|0.0|0.0|31.0|0.0|0.0|0.0|0.0|13.0|1.0|3963.1335483870967|3.0|0.5|1.0|2.0
2017-01|polonia|24|478|3.0|5.0|8.0|5.0|1.0|0.0|0|0.0|21.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2941.3993548387098|0.0|1.02|1.0|1.0
2017-02|polonia|27|450|2.0|4.0|7.0|5.0|2.0|0.0|0|0.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2879.5667857142857|0.0|1.01|1.0|0.0
2017-03|polonia|19|409|1.0|3.0|5.0|6.0|0.0|0.0|0|0.0|18.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2942.286129032258|2.0|0.47|0.0|1.0
2017-04|polonia|21|353|2.0|4.0|6.0|6.0|0.0|1.0|0|0.0|18.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2877.8216666666663|2.0|0.47|1.0|2.0
2017-05|polonia|20|336|1.0|4.0|5.0|8.0|0.0|0.0|0|0.0|16.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2923.6129032258063|2.0|0.23|0.0|2.0
2017-06|polonia|20|277|1.0|3.0|7.0|5.0|0.0|0.0|0|0.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2957.0983333333334|3.0|0.11|2.0|2.0
2017-07|polonia|23|382|3.0|5.0|5.0|8.0|0.0|2.0|0|0.0|20.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3036.5838709677423|3.0|-0.05|2.0|2.0
2017-08|polonia|17|352|2.0|3.0|4.0|7.0|2.0|0.0|0|0.0|15.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2973.2048387096775|3.0|0.14|1.0|2.0
2017-09|polonia|20|392|1.0|6.0|5.0|4.0|2.0|1.0|0|0.0|16.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2917.085|1.0|0.04|0.0|0.0
2017-10|polonia|18|399|1.0|3.0|5.0|5.0|0.0|0.0|0|0.0|16.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2953.7558064516134|1.0|0.02|0.0|1.0
2017-11|polonia|26|667|2.0|5.0|7.0|7.0|0.0|1.0|0|0.0|23.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3013.4666666666667|1.0|0.18|0.0|2.0
2017-12|polonia|18|368|0.0|1.0|4.0|5.0|0.0|1.0|0|0.0|18.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2991.7619354838707|0.0|0.38|1.0|2.0
2018-01|polonia|22|605|1.0|3.0|6.0|6.0|1.0|2.0|0|0.0|21.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2868.5722580645165|0.0|0.63|1.0|2.0
2018-02|polonia|26|591|3.0|6.0|8.0|7.0|0.0|0.0|0|0.0|24.0|europa|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2860.252857142857|0.0|0.71|1.0|0.0
2018-03|polonia|24|564|2.0|4.0|5.0|9.0|0.0|2.0|0|0.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2847.9306451612906|2.0|0.24|0.0|3.0
2018-04|polonia|26|431|1.0|4.0|5.0|4.0|0.0|1.0|0|0.0|25.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2766.2850000000003|2.0|0.46|1.0|0.0
2018-05|polonia|21|378|1.0|4.0|6.0|6.0|0.0|0.0|0|0.0|18.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2861.825806451613|2.0|0.25|0.0|2.0
2018-06|polonia|19|326|2.0|2.0|7.0|8.0|0.0|2.0|0|0.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2889.689|3.0|0.15|2.0|2.0
2018-07|polonia|25|435|2.0|4.0|8.0|7.0|1.0|2.0|0|0.0|23.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2885.3219354838707|3.0|-0.13|1.0|2.0
2018-08|polonia|25|330|2.0|6.0|5.0|4.0|1.0|0.0|0|0.0|22.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2958.6667741935485|3.0|0.12|1.0|2.0
2018-09|polonia|22|424|1.0|6.0|7.0|4.0|1.0|1.0|0|0.0|21.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3033.7679999999996|1.0|0.16|0.0|0.0
2018-10|polonia|29|467|2.0|6.0|11.0|7.0|1.0|2.0|0|0.0|23.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3084.830967741935|1.0|0.12|0.0|1.0
2018-11|polonia|33|954|2.0|5.0|9.0|3.0|0.0|1.0|0|0.0|29.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3194.0343333333335|1.0|0.12|0.0|2.0
2018-12|polonia|29|533|0.0|2.0|7.0|8.0|0.0|1.0|0|0.0|26.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3218.5509677419354|0.0|0.3|1.0|1.0
2019-01|polonia|41|1062|1.0|3.0|9.0|8.0|1.0|1.0|2|0.0|36.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.6|1.0|2.0
2019-01|polonia|41|1062|1.0|3.0|9.0|8.0|1.0|1.0|2|0.0|36.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|2020.0|1.0|2.0
2019-01|polonia|41|1062|1.0|3.0|9.0|8.0|1.0|1.0|2|0.0|36.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.38|1.0|2.0
2019-02|polonia|33|986|0.0|6.0|13.0|4.0|0.0|1.0|1|0.0|31.0|europa|0.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|3115.8385714285714|0.0|0.57|0.0|0.0
2019-02|polonia|33|986|0.0|6.0|13.0|4.0|0.0|1.0|1|0.0|31.0|europa|0.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|3115.8385714285714|0.0|0.42|0.0|0.0
2019-03|polonia|34|748|1.0|7.0|9.0|6.0|0.0|1.0|2|0.0|30.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.43|1.0|1.0
2019-03|polonia|34|748|1.0|7.0|9.0|6.0|0.0|1.0|2|0.0|30.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.67|1.0|1.0
2019-04|polonia|34|530|0.0|3.0|9.0|10.0|0.0|1.0|3|0.0|30.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.5|0.0|2.0
2019-04|polonia|34|530|0.0|3.0|9.0|10.0|0.0|1.0|3|0.0|30.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.57|0.0|2.0
2019-05|polonia|28|393|1.0|3.0|10.0|5.0|0.0|0.0|1|0.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|3304.4945161290325|2.0|0.31|1.0|1.0
2019-05|polonia|28|393|1.0|3.0|10.0|5.0|0.0|0.0|1|0.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|3304.4945161290325|2.0|0.16|1.0|1.0
2019-06|polonia|28|362|1.0|4.0|6.0|7.0|0.0|0.0|2|0.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|0.27|2.0|2.0
2019-06|polonia|28|362|1.0|4.0|6.0|7.0|0.0|0.0|2|0.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|-0.32|2.0|2.0
2019-07|polonia|25|398|2.0|4.0|12.0|6.0|0.0|1.0|3|0.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|0.22|1.0|1.0
2019-07|polonia|25|398|2.0|4.0|12.0|6.0|0.0|1.0|3|0.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|-0.38|1.0|1.0
2019-08|polonia|20|377|2.0|2.0|6.0|5.0|0.0|0.0|2|0.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.09|1.0|2.0
2019-08|polonia|20|377|2.0|2.0|6.0|5.0|0.0|0.0|2|0.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.0|1.0|2.0
2019-09|polonia|21|456|2.0|4.0|10.0|6.0|0.0|0.0|2|0.0|15.0|europa|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3399.4570000000003|1.0|0.23|0.0|0.0
2019-09|polonia|21|456|2.0|4.0|10.0|6.0|0.0|0.0|2|0.0|15.0|europa|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3399.4570000000003|1.0|-0.01|0.0|0.0
2019-10|polonia|24|603|1.0|4.0|9.0|5.0|0.0|1.0|3|0.0|22.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.16|0.0|1.0
2019-10|polonia|24|603|1.0|4.0|9.0|5.0|0.0|1.0|3|0.0|22.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.32|0.0|1.0
2019-11|polonia|24|848|1.0|4.0|8.0|4.0|1.0|1.0|3|0.0|23.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|1.0|0.1|0.0|2.0
2019-11|polonia|24|848|1.0|4.0|8.0|4.0|1.0|1.0|3|0.0|23.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|1.0|-0.06|0.0|2.0
2019-12|polonia|36|644|1.0|0.0|5.0|7.0|0.0|0.0|1|3.0|34.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|0.26|1.0|1.0
2019-12|polonia|36|644|1.0|0.0|5.0|7.0|0.0|0.0|1|3.0|34.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|-0.15|1.0|1.0
2020-01|polonia|33|806|3.0|0.0|8.0|8.0|0.0|0.0|0|2.0|31.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3311.1893548387097|0.0|0.0|0.0|0.0
2020-02|polonia|34|870|2.0|0.0|9.0|6.0|0.0|1.0|0|2.0|32.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3411.0527586206895|0.0|0.0|0.0|0.0
2020-03|polonia|22|316|0.0|0.0|2.0|3.0|0.0|0.0|0|2.0|20.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3877.048387096774|2.0|0.0|0.0|0.0
2020-04|polonia|22|418|0.0|0.0|0.0|0.0|0.0|0.0|22|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3977.3933333333334|0.0|0.0|0.0|0.0
2020-05|polonia|1|2|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|2.0|0.0|0.0|0.0
2020-06|polonia|22|418|0.0|0.0|0.0|0.0|0.0|0.0|22|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3701.6043333333337|0.0|0.0|0.0|0.0
2020-07|polonia|1|1|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3657.8667741935483|3.0|0.0|0.0|0.0
2020-08|polonia|3|34|0.0|0.0|3.0|3.0|0.0|0.0|0|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3783.025806451613|3.0|0.0|0.0|0.0
2020-09|polonia|22|418|0.0|0.0|0.0|0.0|0.0|0.0|22|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3750.2153333333335|0.0|0.0|0.0|0.0
2020-10|polonia|8|31|0.0|0.0|3.0|2.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3833.7883870967744|1.0|0.0|0.0|0.0
2020-11|polonia|8|63|1.0|0.0|2.0|3.0|0.0|0.0|0|1.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3685.6266666666666|1.0|0.0|0.0|0.0
2020-12|polonia|20|159|0.0|0.0|4.0|3.0|0.0|0.0|0|2.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3466.1270967741934|0.0|0.0|0.0|0.0
2021-01|polonia|18|162|0.0|0.0|4.0|7.0|0.0|0.0|0|1.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3491.3216129032257|0.0|0.73|0.0|2.0
2021-02|polonia|23|148|0.0|0.0|3.0|5.0|0.0|0.0|0|1.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3554.5042857142857|0.0|0.41|0.0|0.0
2021-03|polonia|17|147|0.0|0.0|4.0|5.0|0.0|0.0|0|2.0|15.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3612.7683870967744|2.0|0.64|0.0|1.0
2021-04|polonia|11|137|0.0|0.0|3.0|5.0|0.0|0.0|0|1.0|9.0|europa|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|3650.776|2.0|0.51|0.0|2.0
2021-05|polonia|12|100|1.0|0.0|4.0|5.0|0.0|0.0|0|1.0|10.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3735.6661290322577|2.0|0.59|0.0|2.0
2021-06|polonia|16|176|1.0|0.0|4.0|5.0|1.0|0.0|0|1.0|14.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3685.0426666666667|3.0|1.0|3.0|2.0
2021-07|polonia|20|314|2.0|0.0|6.0|5.0|0.0|2.0|0|2.0|18.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3829.418064516129|3.0|-0.05|2.0|2.0
2021-08|polonia|23|282|3.0|0.0|2.0|8.0|0.0|0.0|0|2.0|19.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3881.183548387097|3.0|0.32|1.0|2.0
2021-09|polonia|20|355|3.0|0.0|5.0|8.0|0.0|0.0|0|4.0|17.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3821.5376666666666|1.0|0.45|0.0|0.0
2021-10|polonia|15|299|1.0|0.0|5.0|6.0|0.0|0.0|0|3.0|14.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3773.3841935483874|1.0|0.38|1.0|1.0
2021-11|polonia|26|624|2.0|0.0|5.0|5.0|0.0|1.0|0|2.0|24.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3902.901|1.0|0.01|0.0|2.0
2021-12|polonia|38|509|1.0|0.0|7.0|6.0|1.0|2.0|0|3.0|36.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3963.1335483870967|0.0|0.5|1.0|2.0
2017-01|portugal|31|731|1.0|7.0|15.0|7.0|0.0|2.0|0|0.0|22.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2941.3993548387098|0.0|1.02|1.0|1.0
2017-02|portugal|28|565|1.0|7.0|14.0|5.0|1.0|0.0|0|1.0|20.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2879.5667857142857|0.0|1.01|1.0|0.0
